bgc_id,organism,biosynth_class,n_genes,novelty_hashed,novelty_learned,novelty_esm
BGC0002639,Lactobacillus iners LEAF 2052A-d,NRPS,6,0.24497153700189753,0.6721062618595826,0.7620493358633775
BGC0000402,Paenibacillus larvae subsp. larvae DSM 25430,NRPS,4,0.755977229601518,0.6721062618595826,0.6713472485768501
BGC0000800,Xanthomonas campestris,other,13,0.06072106261859583,0.671157495256167,0.7512333965844402
BGC0001219,Chaetomium globosum CBS 148.51,PKS,7,0.3047438330170778,0.6703984819734345,0.8675521821631879
BGC0001040,Streptomyces rapamycinicus NRRL 5491,hybrid,28,0.9157495256166983,0.6698292220113853,0.31081593927893736
BGC0002700,Bacillus nakamurai,RiPP,4,0.10360531309297913,0.6698292220113853,0.6085388994307401
BGC0001531,Tenacibaculum mesophilum,other,6,0.11992409867172676,0.6698292220113852,0.9417457305502845
BGC0000168,Penicillium aethiopicum,PKS,22,0.22751423149905123,0.6692599620493358,0.17077798861480076
BGC0002109,Kitasatospora sp.,NRPS,42,0.9328273244781784,0.6688804554079697,0.23889943074003794
BGC0001720,Beauveria bassiana ARSEF 2860,PKS,14,0.5015180265654648,0.6685009487666034,0.3535104364326376
BGC0000948,Bacteroides fragilis NCTC 9343,other,2,0.9681214421252371,0.6685009487666034,0.9398481973434536
BGC0000495,Actinoplanes garbadinensis,RiPP,32,0.4307400379506641,0.667741935483871,0.42296015180265656
BGC0001227,Streptomyces collinus Tu 365,terpene,11,0.23908918406072105,0.667741935483871,0.6671726755218217
BGC0001774,Streptomyces fimbriatus,other,18,0.08823529411764705,0.667741935483871,0.3184060721062618
BGC0001046,Streptomyces lydicus,hybrid,38,0.8785578747628083,0.6664136622390893,0.07324478178368121
BGC0000831,Duganella sp. B2,other,5,0.36185958254269446,0.6662239089184061,0.7956356736242884
BGC0001870,Xenorhabdus budapestensis,other,10,0.1599620493358634,0.6660341555977229,0.7912713472485768
BGC0001590,Streptomyces sp. KY5,PKS,43,0.8516129032258064,0.6660341555977229,0.1032258064516129
BGC0001357,Nostoc sp. CAVN2,PKS,13,0.6428842504743832,0.6658444022770399,0.43700189753320684
BGC0002215,Endocarpon pusillum Z07020,PKS,9,0.6087286527514231,0.6658444022770398,0.40550284629981026
BGC0002378,Streptomyces sp.,NRPS,23,0.9717267552182163,0.6656546489563567,0.20094876660341554
BGC0001849,Streptomyces varsoviensis,RiPP,6,0.14003795066413663,0.6656546489563567,0.6282732447817836
BGC0001992,Erwinia amylovora CFBP1430,other,6,0.7694497153700189,0.6650853889943074,0.7108159392789374
BGC0000910,Streptomyces coelicolor A3(2),other,2,0.5392789373814042,0.6650853889943074,0.969449715370019
BGC0000908,Streptomyces avermitilis,other,7,0.08007590132827325,0.6647058823529413,0.6806451612903226
BGC0002494,Vibrio cholerae,NRPS,11,0.25844402277039846,0.6647058823529413,0.7666034155597723
BGC0001985,Streptomyces candidus,other,20,0.1840607210626186,0.6645161290322581,0.2512333965844402
BGC0001190,Fusarium verticillioides 7600,PKS,20,0.5622390891840607,0.6645161290322581,0.250853889943074
BGC0001864,Listeria monocytogenes SLCC2540,RiPP,8,0.34800759013282734,0.6643263757115749,0.5032258064516129
BGC0000689,Micromonospora echinospora,other,26,0.40227703984819735,0.6622390891840607,0.27248576850094874
BGC0000692,Streptoalloteichus hindustanus,other,31,0.5831119544592029,0.6620493358633777,0.3187855787476281
BGC0000146,Alternaria solani,PKS,6,0.48842504743833015,0.6620493358633777,0.11973434535104364
BGC0002691,Vibrio neptunius,NRPS,8,0.49525616698292224,0.6618595825426945,0.8153700189753321
BGC0001666,Micromonospora sp. HK160111,PKS,27,0.8878557874762809,0.6616698292220113,0.47134724857685006
BGC0000651,Streptomyces argenteolus,terpene,27,0.561100569259962,0.6616698292220113,0.35313092979127136
BGC0000889,Streptomyces sp. WK-5344,other,18,0.2130929791271347,0.6614800759013283,0.13377609108159394
BGC0001923,Acremonium egyptiacum,hybrid,8,0.7537001897533206,0.6599620493358633,0.3696394686907021
BGC0002055,sponge metagenome,hybrid,20,0.933776091081594,0.6592030360531309,0.7388994307400379
BGC0002282,Streptomyces kaniharaensis,other,28,0.27722960151802656,0.6586337760910816,0.1806451612903226
BGC0001063,Streptomyces coelicolor A3(2),hybrid,22,0.9624288425047438,0.6584440227703985,0.3009487666034156
BGC0000154,Talaromyces stipitatus ATCC 10500,PKS,14,0.5176470588235293,0.6580645161290323,0.2330170777988615
BGC0000801,Sinorhizobium meliloti,other,25,0.12903225806451613,0.6578747628083492,0.767741935483871
BGC0002415,Vibrio campbellii,NRPS,7,0.2851992409867173,0.6578747628083492,0.7461100569259962
BGC0001505,Sphaerospermopsis sp. LEGE 00249,RiPP,10,0.10872865275142315,0.6569259962049336,0.4635673624288425
BGC0002568,Streptomyces scabiei 87.22,other,9,0.9827324478178368,0.6565464895635673,0.6132827324478178
BGC0000762,Rhizobium leguminosarum bv. viciae,other,21,0.3774193548387097,0.6552182163187856,0.7185958254269449
BGC0002082,Stappia indica,hybrid,20,0.9129032258064516,0.6552182163187856,0.8745730550284629
BGC0000423,Streptomyces scabiei 87.22,NRPS,10,0.9975332068311196,0.6544592030360532,0.37419354838709673
BGC0002953,Annulohypoxylon moriforme CBS 123579,hybrid,11,0.6098671726755218,0.6540796963946869,0.19924098671726753
BGC0001058,Streptomyces flavoviridis,hybrid,48,0.9743833017077799,0.6521821631878557,0.5352941176470588
BGC0000937,Streptomyces sp. WM6372,other,19,0.4992409867172676,0.6519924098671728,0.33111954459203036
BGC0001510,Streptomyces hygrospinosus,other,13,0.2686907020872865,0.6506641366223909,0.34516129032258064
BGC0000804,Streptomyces coelicoflavus ZG0656,other,27,0.4144212523719165,0.6506641366223909,0.5037950664136622
BGC0001103,Bacillus subtilis subsp. spizizenii ATCC 6633,hybrid,10,0.49316888045540797,0.6502846299810248,0.5493358633776091
BGC0000882,Streptomyces rimofaciens,other,17,0.1776091081593928,0.6500948766603416,0.4252371916508539
BGC0000875,Streptomyces sp. MK730-62F2,other,23,0.7736242884250475,0.6499051233396584,0.2922201138519924
BGC0002240,Metarhizium anisopliae,PKS,2,0.32618595825426944,0.6497153700189753,0.57438330170778
BGC0003011,Phaeosphaeriaceae sp. CF-150626,hybrid,14,0.6836812144212523,0.6493358633776092,0.15161290322580645
BGC0000786,Edwardsiella ictaluri 93-146,other,10,0.3001897533206831,0.649146110056926,0.7075901328273244
BGC0001675,Streptomyces griseoruber,PKS,58,0.7104364326375712,0.6489563567362429,0.04554079696394687
BGC0000797,Sphingomonas sp. S88,other,23,0.286527514231499,0.6487666034155598,0.640607210626186
BGC0002676,Streptomyces anulatus,NRPS,76,0.9888045540796964,0.6485768500948766,0.05597722960151803
BGC0000853,Streptomyces anulatus,other,4,0.014990512333965844,0.6478178368121441,0.8265654648956358
BGC0000736,Mannheimia haemolytica,other,12,0.127134724857685,0.6466793168880456,0.4829222011385199
BGC0001606,Fusarium fujikuroi IMI 58289,PKS,5,0.3187855787476281,0.6461100569259962,0.5075901328273245
BGC0001834,Cystobacter sp. SBCb004,NRPS,5,0.7159392789373814,0.645920303605313,0.815180265654649
BGC0000944,Staphylococcus aureus subsp. aureus NCTC 8325,other,4,0.0793168880455408,0.64573055028463,0.9603415559772296
BGC0001245,Lasiodiplodia theobromae,PKS,6,0.4478178368121442,0.6455407969639468,0.2867172675521822
BGC0002285,Streptomyces sp. ZS0098,RiPP,14,0.21214421252371918,0.6453510436432638,0.5874762808349145
BGC0000900,Aspergillus oryzae,other,2,0.2500948766603415,0.6445920303605313,0.7580645161290323
BGC0001654,Bacteroides thetaiotaomicron VPI-5482,other,18,0.15388994307400378,0.6444022770398481,0.6557874762808349
BGC0001543,Hahella chejuensis,PKS,26,0.8650853889943073,0.6438330170777988,0.5736242884250474
BGC0002690,Verrucosispora sp. FIM060022,other,8,0.12447817836812144,0.6434535104364326,0.7764705882352941
BGC0002478,Streptomyces sp. CB02414,PKS,39,0.6998102466793169,0.6426944971537002,0.08918406072106261
BGC0001716,Xenorhabdus nematophila AN6/1,NRPS,17,0.6225806451612903,0.6426944971537002,0.8413662239089184
BGC0002228,Colletotrichum incanum,NRPS,3,0.3741935483870968,0.6417457305502846,0.18026565464895633
BGC0001637,Klebsiella oxytoca,NRPS,12,0.6510436432637571,0.6417457305502846,0.5751423149905124
BGC0002904,  ,PKS,12,0.744022770398482,0.6413662239089184,0.13187855787476283
BGC0000844,Streptomyces clavuligerus,other,10,0.04800759013282732,0.6411764705882352,0.5500948766603415
BGC0003137,Streptomyces sp. R1128,PKS,1,0.009108159392789373,0.6411764705882352,0.9891840607210626
BGC0001957,Streptomyces novoguineensis,PKS,30,0.4506641366223909,0.6398481973434536,0.06850094876660341
BGC0000721,Streptoalloteichus tenebrarius,other,37,0.3187855787476281,0.6396584440227704,0.24041745730550285
BGC0002413,Yersinia frederiksenii ATCC 33641,NRPS,13,0.3301707779886148,0.6394686907020872,0.6944971537001897
BGC0000682,Aspergillus terreus NIH2624,terpene,10,0.27836812144212525,0.6385199240986718,0.24686907020872867
BGC0001310,Streptomyces clavuligerus ATCC 27064,PKS,2,0.4641366223908918,0.6385199240986718,0.825426944971537
BGC0001758,Paraburkholderia rhizoxinica HKI 454,NRPS,1,0.48197343453510433,0.6385199240986718,0.7667931688804555
BGC0000070,Penicillium aethiopicum,PKS,21,0.2445920303605313,0.6383301707779886,0.1428842504743833
BGC0001918,Streptomyces sp.,hybrid,18,0.683111954459203,0.6375711574952562,0.3738140417457305
BGC0002097,Micromonospora sp. 28ISP2-46,hybrid,48,0.681404174573055,0.6373814041745731,0.07741935483870968
BGC0002054,Streptomyces novoguineensis,hybrid,30,0.6658444022770398,0.63719165085389,0.07210626185958253
BGC0002298,Sanguibacter keddieii DSM 10542,RiPP,5,0.17153700189753318,0.6368121442125237,0.8713472485768501
BGC0001913,fungal sp. ATCC 74256,PKS,15,0.784629981024668,0.6366223908918407,0.11537001897533207
BGC0000488,Clostridium beijerinckii,RiPP,12,0.16850094876660343,0.6362428842504744,0.8269449715370019
BGC0000912,Streptomyces griseus subsp. griseus NBRC 13350,other,2,0.0444022770398482,0.6362428842504744,0.9766603415559771
BGC0000294,Acinetobacter baumannii,NRPS,18,0.40398481973434536,0.6356736242884251,0.706831119544592
BGC0002911,Pestalotiopsis fici W106-1,hybrid,1,0.27666034155597724,0.6351043643263757,0.9036053130929791
BGC0000357,Penicillium rubens Wisconsin 54-1255,NRPS,1,0.3941176470588235,0.6343453510436433,0.6132827324478178
BGC0000785,Burkholderia mallei,other,20,0.14212523719165085,0.6330170777988615,0.5888045540796965
BGC0002649,Amycolatopsis sp. EV170708-02-1,hybrid,24,0.7842504743833018,0.6328273244781784,0.09924098671726755
BGC0002345,Pseudomonas fluorescens,other,3,0.047817836812144215,0.6326375711574953,0.8360531309297913
BGC0000830,uncultured bacterium,other,4,0.07343453510436432,0.6326375711574952,0.8208728652751422
BGC0001289,Paenibacillus ehimensis,RiPP,9,0.40056925996204934,0.6326375711574952,0.9140417457305503
BGC0001708,Aspergillus novofumigatus IBT 16806,hybrid,13,0.35142314990512336,0.6324478178368121,0.20018975332068312
BGC0002961,Streptomyces sp. SN-C1,PKS,30,0.755977229601518,0.6324478178368121,0.0713472485768501
BGC0001586,Pseudomonas stutzeri,other,16,0.5377609108159394,0.6318785578747628,0.7364326375711574
BGC0000352,Acinetobacter sp. ADP1,NRPS,17,0.8673624288425048,0.6316888045540796,0.750853889943074
BGC0002266,Aspergillus calidoustus,hybrid,5,0.2867172675521822,0.6311195445920303,0.20208728652751423
BGC0001358,Purpureocillium lilacinum,hybrid,20,0.9347248576850095,0.6309297912713472,0.35844402277039844
BGC0001620,Streptomyces atratus,hybrid,21,0.6611005692599621,0.6297912713472485,0.38804554079696396
BGC0000975,Nostoc sp. ATCC 53789,hybrid,8,0.7233396584440228,0.6292220113851992,0.6037950664136622
BGC0001159,Streptomyces sp. CNQ-418,hybrid,25,0.8705882352941177,0.6288425047438331,0.36679316888045543
BGC0001780,Herpetosiphon sp. B060,NRPS,10,0.8110056925996205,0.6286527514231499,0.9544592030360531
BGC0000759,Sphingomonas sp. ATCC 53159,other,24,0.29658444022770397,0.6278937381404175,0.6148007590132827
BGC0002685,Rothia mucilaginosa ATCC 25296,NRPS,9,0.36489563567362426,0.6275142314990512,0.8639468690702088
BGC0000396,Nostoc sp. 73.1,NRPS,4,0.3751423149905123,0.6271347248576851,0.739089184060721
BGC0001544,Aspergillus campestris IBT 28561,hybrid,11,0.6466793168880456,0.6271347248576851,0.6377609108159392
BGC0001499,Pantoea ananatis,other,6,0.036622390891840606,0.6269449715370019,0.8043643263757116
BGC0001808,Streptomyces diastatochromogenes,other,10,0.003605313092979127,0.6267552182163187,0.40151802656546487
BGC0000414,Streptomyces melanovinaceus,NRPS,24,0.8330170777988615,0.6265654648956356,0.4554079696394687
BGC0002222,Diffractella curvata,PKS,12,0.39905123339658444,0.6258064516129032,0.23776091081593928
BGC0000926,Bacillus subtilis subsp. spizizenii ATCC 6633,other,14,0.125426944971537,0.6246679316888046,0.7967741935483871
BGC0000939,Grimontia hollisae,other,9,0.10075901328273246,0.6240986717267551,0.7354838709677419
BGC0000428,Streptosporangium sibiricum,NRPS,26,0.27685009487666035,0.6240986717267551,0.17153700189753318
BGC0002969,Salinispora  arenicola  CNS-205,terpene,3,0.8303605313092979,0.6229601518026565,0.8519924098671727
BGC0002216,Trichoderma virens Gv29-8,terpene,7,0.2303605313092979,0.6223908918406071,0.7277039848197344
BGC0002851,Streptomyces violaceusniger AgN23,PKS,6,0.3969639468690702,0.6223908918406071,0.6252371916508539
BGC0001412,Bacteroides fragilis,other,25,0.20759013282732447,0.6216318785578747,0.5552182163187855
BGC0000048,Dothistroma septosporum,PKS,20,0.5161290322580645,0.6212523719165085,0.33377609108159395
BGC0002629,Limnothrix sp. CACIAM 69d,RiPP,7,0.17210626185958255,0.6208728652751423,0.7111954459203036
BGC0001118,Aspergillus fumigatus Af293,PKS,9,0.366034155597723,0.6206831119544591,0.45047438330170775
BGC0002010,Streptomyces sp. CNB091,hybrid,28,0.7751423149905123,0.6204933586337761,0.152561669829222
BGC0002586,Lactiplantibacillus plantarum,RiPP,13,0.7428842504743833,0.6204933586337761,0.9009487666034155
BGC0001249,Alternaria alternata,NRPS,1,0.3918406072106262,0.620303605313093,0.6772296015180266
BGC0002930,Penicillium arizonense IBT 12289,hybrid,12,0.3199240986717268,0.620303605313093,0.10075901328273244
BGC0002877, Cordyceps Cordyceps militaris CM01,PKS,14,0.48633776091081593,0.6201138519924099,0.4656546489563568
BGC0000699,Streptomyces hygroscopicus subsp. hygroscopicus,other,33,0.3459203036053131,0.6201138519924099,0.3537001897533207
BGC0000140,Streptomyces sp. 88-682,PKS,11,0.6776091081593928,0.6201138519924099,0.28899430740037946
BGC0002651,Rosellinia necatrix,terpene,8,0.4624288425047438,0.6193548387096774,0.6132827324478178
BGC0002682,Vibrio mimicus,other,8,0.10379506641366223,0.6189753320683111,0.6563567362428843
BGC0001090,Bacillus velezensis FZB42,hybrid,10,0.6227703984819735,0.6182163187855787,0.4658444022770398
BGC0000231,Streptomyces griseus,PKS,5,0.428842504743833,0.6176470588235294,0.9100569259962049
BGC0001539,Streptomyces cattleya NRRL 8057 = DSM 46488,RiPP,4,0.06793168880455408,0.6174573055028463,0.8844402277039849
BGC0002622,Oryza sativa Japonica Group,other,3,0.0808349146110057,0.6174573055028463,0.9943074003795067
BGC0002122,Aneurinibacillus migulanus,NRPS,32,0.6144212523719166,0.6172675521821632,0.6840607210626186
BGC0001647,Streptomyces sp. MP131-18,PKS,9,0.4567362428842505,0.6157495256166983,0.4812144212523719
BGC0001443,Actinomadura atramentaria DSM 43919,hybrid,18,0.8248576850094876,0.6153700189753321,0.4074003795066413
BGC0001278,Fusarium sporotrichioides,terpene,24,0.49278937381404175,0.6153700189753321,0.3554079696394687
BGC0000716,Streptomyces netropsis,other,22,0.11328273244781784,0.615180265654649,0.2647058823529412
BGC0002611,Aspergillus mulundensis,NRPS,13,0.6863377609108159,0.615180265654649,0.4889943074003795
BGC0001511,Actinosynnema pretiosum subsp. pretiosum,PKS,42,0.8415559772296015,0.6149905123339658,0.34971537001897535
BGC0002539,Discosia rubi,other,12,0.6897533206831119,0.6144212523719166,0.20910815939278937
BGC0000666,Streptomyces sp. SCSIO 02999,terpene,22,0.25673624288425045,0.6140417457305503,0.230550284629981
BGC0001611,Streptomyces sp. CB01883,PKS,28,0.916888045540797,0.6140417457305503,0.5937381404174573
BGC0000734,Pasteurella multocida,other,10,0.10702087286527515,0.6138519924098671,0.6240986717267551
BGC0000881,Streptomyces ahygroscopicus subsp. wuzhouensis,other,10,0.005123339658444023,0.6138519924098671,0.40284629981024667
BGC0000413,Pseudomonas protegens Pf-5,NRPS,109,0.9584440227703985,0.611764705882353,0.6037950664136622
BGC0001489,Cladonia uncialis subsp. uncialis,PKS,6,0.7673624288425047,0.611764705882353,0.41631878557874763
BGC0001089,Bacillus velezensis FZB42,hybrid,14,0.8979127134724858,0.6111954459203036,0.6802656546489563
BGC0000393,Myxococcus xanthus DK 1622,hybrid,3,0.7857685009487667,0.6111954459203036,0.8462998102466793
BGC0000080,Sorangium cellulosum,PKS,21,0.6218216318785579,0.6111954459203035,0.5130929791271348
BGC0000365,Mycolicibacterium smegmatis MC2 155,NRPS,30,0.7074003795066414,0.6110056925996205,0.48690702087286525
BGC0000777,Escherichia coli,other,9,0.28330170777988617,0.6108159392789374,0.5140417457305503
BGC0003164,Streptomyces  fd1-xmd,NRPS,19,0.5280834914611006,0.6106261859582542,0.1239089184060721
BGC0000768,Sphingomonas elodea ATCC 31461,other,26,0.16869070208728654,0.6106261859582542,0.6377609108159393
BGC0000237,Streptomyces sanglieri,PKS,15,0.3927893738140418,0.610056925996205,0.22846299810246679
BGC0000506,Bacillus subtilis subsp. spizizenii,RiPP,11,0.022770398481973434,0.6098671726755218,0.4789373814041746
BGC0000765,Lactobacillus johnsonii,other,15,0.3804554079696395,0.6094876660341556,0.5741935483870968
BGC0003150,Ascochyta  viciae-villosae ONG-16-641 (aka. AV22),PKS,11,0.6007590132827325,0.608349146110057,0.2643263757115749
BGC0001258,Glarea lozoyensis,PKS,1,0.2555977229601518,0.6081593927893738,0.6233396584440227
BGC0001922,Streptomyces sp. SoC090715LN-16,PKS,39,0.7415559772296015,0.6081593927893738,0.05218216318785579
BGC0002037,Pseudomonas aeruginosa PAO1,NRPS,11,0.5751423149905124,0.6081593927893738,0.7544592030360531
BGC0002213,Punctularia strigosozonata HHB-11173 SS5,PKS,12,0.6738140417457306,0.6075901328273245,0.4303605313092979
BGC0002565,Burkholderia plantarii,NRPS,12,0.7216318785578748,0.6070208728652752,0.5681214421252372
BGC0001098,Bacillus subtilis,hybrid,9,0.43529411764705883,0.606831119544592,0.49051233396584437
BGC0002450,uncultured bacterium,other,16,0.4510436432637571,0.6062618595825426,0.8485768500948767
BGC0001699,Aspergillus nidulans FGSC A4,NRPS,4,0.5091081593927893,0.6053130929791272,0.6212523719165086
BGC0001593,Streptomyces ficellus,NRPS,26,0.4444022770398482,0.6053130929791272,0.16451612903225807
BGC0002734,Aspergillus terreus NIH2624,PKS,7,0.2521821631878558,0.605313092979127,0.2793168880455408
