rank,bgc_id,organism,biosynth_class,novelty,knn_mean_dist,nearest_dist,nearest_mibig,neighbor_class,compounds,n_genes
914,BGC0002672,Saccharothrix sp.,PKS,0.6720391162622238,5.149591159820557,4.859795093536377,BGC0002999,PKS,saccharothrixin D;saccharothrixin E;saccharothrixin F;saccharothrixin G;saccharothrixin H;saccharothrixin I;saccharothrixin J;saccharothrixin K;saccharothrixin L;saccharothrixin M,29
915,BGC0002429,Colletotrichum higginsianum IMI 349063,hybrid,0.6714958348424483,5.1136698722839355,4.610097408294678,BGC0002427,hybrid,higginsianin B;higginsianin A;higginsianin C;13-epi-higginsianin C;higginsianin D;higginsianin E,10
916,BGC0000806,Glycomyces sp. NRRL B-16210,other,0.6707714596160811,5.096034526824951,4.389063835144043,BGC0000767,other,phosphonoglycans,55
917,BGC0002697,Streptomyces cattleya NRRL 8057 = DSM 46488,hybrid,0.6705903658094893,5.112356472015381,4.762557506561279,BGC0000353,NRPS,clipibicyclene;azabicyclene B;azabicyclene C;azabicyclene D,18
918,BGC0001516,Aspergillus flavus NRRL3357,NRPS,0.6705903658094893,4.734751796722412,3.1758828163146973,BGC0003076,NRPS,aspergillic acid,7
919,BGC0001717,Penicillium simplicissimum,NRPS,0.6704092720028975,5.0567034721374515,4.2565107345581055,BGC0002953,hybrid,okaramine B,7
920,BGC0003076,Aspergillus ruber QEN-0407-G2 ,NRPS,0.669865990583122,4.822124385833741,3.1758828163146973,BGC0001516,NRPS,echinulin,5
921,BGC0000044,Stigmatella aurantiaca DW4/3-1,PKS,0.6680550525172039,5.124342536926269,4.629753589630127,BGC0000869,other,dawenol,9
922,BGC0000123,Streptomyces sp. HK803,PKS,0.6678739587106121,5.012869834899902,4.652340888977051,BGC0001702,hybrid,phoslactomycin B,28
923,BGC0002008,Xenorhabdus doucetiae,other,0.6678739587106121,5.114835739135742,4.837924480438232,BGC0002138,PKS,aryl polyenes,18
924,BGC0001637,Klebsiella oxytoca,NRPS,0.6676928649040202,5.112248420715332,4.695952415466309,BGC0000446,NRPS,kleboxymycin,12
925,BGC0002143,Streptomyces sp. CA-256286,PKS,0.6676928649040202,5.061718463897705,4.555881977081299,BGC0001292,other,griseusin,39
926,BGC0001095,Bacillus velezensis FZB42,NRPS,0.6673306772908366,4.628608989715576,3.165955066680908,BGC0001975,NRPS,fengycin,15
927,BGC0002028,Streptomyces griseus,PKS,0.6671495834842448,5.042267990112305,4.426794528961182,BGC0002477,PKS,frigocyclinone,29
928,BGC0001724,Penicillium oxalicum 114-2,hybrid,0.6671495834842448,4.867564630508423,3.9499809741973877,BGC0002205,hybrid,oxaleimide C,20
929,BGC0001826,Xenorhabdus sp. KJ12.1,NRPS,0.6662441144512857,4.937057304382324,4.125022888183594,BGC0002493,NRPS,xeneprotides A-C,9
930,BGC0001719,Streptomyces olivaceus,PKS,0.6658819268381021,4.804877090454101,3.4160079956054688,BGC0001119,PKS,olimycin A;olimycin B,35
931,BGC0003044,Nostoc   sp. KVJ20,NRPS,0.6658819268381021,5.022861289978027,4.080849647521973,BGC0000297,hybrid,Suomilide B;Suomilide C;Suomilide D;Suomilide E,31
932,BGC0001049,Beauveria bassiana,hybrid,0.6657008330315103,4.923688888549805,4.251094818115234,BGC0002205,hybrid,tenellin,4
933,BGC0000122,Nannocystis pusilla,PKS,0.6655197392249185,5.101235294342041,5.016737937927246,BGC0002234,PKS,phenylnannolone A;phenylnannolone B;phenylnannolone C,9
934,BGC0001007,Salinispora arenicola CNS-205,hybrid,0.6635277073524085,5.065799713134766,4.589686870574951,BGC0001006,hybrid,lymphostin;neolymphostinol B;lymphostinol;neolymphostin b,13
935,BGC0001342,Chondromyces crocatus,hybrid,0.6629844259326331,4.975424957275391,4.307833194732666,BGC0001051,hybrid,Cmc-thuggacin A;Cmc-thuggacin B,16
936,BGC0001544,Aspergillus campestris IBT 28561,hybrid,0.6626222383194494,5.099441242218018,4.973611354827881,BGC0001266,PKS,chlorflavonin,11
937,BGC0001848,Micromonospora sp. B006,other,0.6624411445128576,5.083149433135986,4.9774370193481445,BGC0000874,other,diazaquinomycin H;diazaquinomycin J,50
938,BGC0001038,Nonomuraea spiralis,hybrid,0.6624411445128576,5.02061824798584,4.763596534729004,BGC0001960,PKS,pyralomicin 1a,27
939,BGC0001283,Streptomyces lividans 1326,PKS,0.6615356754798986,5.037828731536865,4.907916069030762,BGC0001245,PKS,Bisenarsan,25
940,BGC0000268,Streptomyces sp. SCC 2136,PKS,0.6602680188337559,4.6664838790893555,3.9588308334350586,BGC0001769,PKS,Sch-47554;Sch-47555,55
941,BGC0001903,Streptomyces sp. MA37,other,0.6593625498007968,4.9386907577514645,4.053479194641113,BGC0002554,other,neocarazostatin A,10
942,BGC0003062,Streptomyces marianii ICN19,RiPP,0.6580948931546541,4.9308247566223145,4.620349884033203,BGC0000547,RiPP,Ala-geninthiocin,10
943,BGC0000959,Aspergillus nidulans FGSC A4,hybrid,0.6575516117348786,4.877198791503906,4.433770656585693,BGC0001218,hybrid,aspyridone A;aspyridone B,9
944,BGC0000821,Lechevalieria aerocolonigenes,other,0.657189424121695,4.825385475158692,3.507462501525879,BGC0000809,other,rebeccamycin,16
945,BGC0001035,Glarea lozoyensis ATCC 20868,hybrid,0.6570083303151032,4.962947845458984,4.655918598175049,BGC0002543,NRPS,pneumocandin B0;pneumocandin A0,31
946,BGC0001357,Nostoc sp. CAVN2,PKS,0.6568272365085114,4.704689264297485,2.676254987716675,BGC0001064,PKS,carbamidocyclophane A;carbamidocyclophane B;carbamidocyclophane C;carbamidocyclophane D;carbamidocyclophane E;carbamidocyclophane F;carbamidocyclophane H;carbamidocyclophane M;carbamidocyclophane N;carbamidocyclophane O,13
947,BGC0002287,Streptococcus mutans,NRPS,0.6564650488953278,4.993407821655273,4.916804790496826,BGC0002413,NRPS,mutanocyclin;leuvalin;tyrvalin,13
948,BGC0001250,Epichloe festucae,NRPS,0.6559217674755523,4.890878820419312,3.9836905002593994,BGC0001251,NRPS,epichloenin A,1
949,BGC0001240,Metarhizium robertsii,NRPS,0.6557406736689605,4.910346031188965,4.419204235076904,BGC0001133,NRPS,serinocyclin A;serinocyclin B,1
950,BGC0000306,Streptomyces filamentosus NRRL 11379,NRPS,0.6553784860557769,4.897363662719727,4.242950439453125,BGC0002172,NRPS,arylomycin,9
951,BGC0001455,Streptomyces argillaceus,hybrid,0.6548352046360014,4.6957958221435545,4.361154079437256,BGC0002706,NRPS,antimycin A1B,16
952,BGC0001866,Byssochlamys spectabilis,PKS,0.6541108294096342,4.957357406616211,4.8423542976379395,BGC0002253,PKS,viriditoxin,9
953,BGC0000863,Pseudoalteromonas sp. DS-12,other,0.6541108294096342,4.946745777130127,4.843441486358643,BGC0000862,other,eicosapentaenoic acid,4
954,BGC0000819,Penicillium fellutanum,NRPS,0.6539297356030424,4.708875751495361,4.114576816558838,BGC0001776,terpene,paraherquamide,15
955,BGC0002372,Streptomyces sp.,hybrid,0.6535675479898587,4.904531097412109,4.592857837677002,BGC0001360,PKS,marinoterpin B;marinoterpin A;marinoterpin C,16
956,BGC0000337,Metarhizium robertsii ARSEF 23,NRPS,0.6526620789568996,4.82933931350708,4.336153030395508,BGC0001133,NRPS,destruxin A,21
957,BGC0001125,Cylindrospermum alatosporum CCALA 988,hybrid,0.6524809851503078,3.285556411743164,1.303892970085144,BGC0001950,NRPS,puwainaphycin A;puwainaphycin B;puwainaphycin C;puwainaphycin D,10
958,BGC0000088,Aspergillus terreus,PKS,0.6524809851503078,4.782109785079956,3.8212502002716064,BGC0002525,PKS,lovastatin,17
959,BGC0002899,Bacillus cereus strain CMCC P0011 plasmid pRML05,RiPP,0.6517566099239406,4.701618003845215,4.352724075317383,BGC0000562,RiPP,Glk-1,5
960,BGC0000825,Streptomyces sp. TP-A0274,other,0.651394422310757,4.583729553222656,3.1148252487182617,BGC0000826,other,staurosporine,15
961,BGC0000302,Anabaena sp. 90,NRPS,0.651394422310757,4.810182762145996,4.31576681137085,BGC0002326,NRPS,anabaenopeptin,7
962,BGC0002577,Lactococcus lactis,RiPP,0.651394422310757,4.719932508468628,3.679542303085327,BGC0000562,RiPP,lactococcin G,5
963,BGC0002218,Dentipellis sp. KUC8613,terpene,0.6512133285041651,4.891227912902832,4.7605366706848145,BGC0002219,terpene,"(-)-Cyatha-3,12-diene",10
964,BGC0002537,Aspergillus sp.,hybrid,0.6512133285041651,4.8743577003479,4.542482852935791,BGC0001547,terpene,emeridone F,12
965,BGC0001064,Cylindrospermum licheniforme UTEX B 2014,PKS,0.6506700470843897,4.554684400558472,2.676254987716675,BGC0001357,PKS,cylindrocyclophane D;cylindrocyclophane E;cylindrocyclophane F,12
966,BGC0000949,Streptomyces griseus,NRPS,0.6503078594712061,4.617139577865601,3.6821985244750977,BGC0000288,NRPS,A-500359 A;A-500359 B,37
967,BGC0002115,Streptomyces albidoflavus J1074,RiPP,0.6499456718580224,4.357573747634888,2.5180068016052246,BGC0001696,RiPP,streptamidine,12
968,BGC0002656,Streptacidiphilus oryzae TH49,PKS,0.6495834842448388,4.869375801086425,4.6712117195129395,BGC0000843,other,oryzanaphthopyran A;oryzanaphthopyran B;oryzanaphthopyran C;oryzanthrone A;oryzanthrone B;chlororyzanthrone A;chlororyzanthrone B,29
969,BGC0000203,Amycolatopsis orientalis subsp. vinearia,PKS,0.649402390438247,4.908700084686279,4.847911357879639,BGC0001384,PKS,BE-7585A,42
970,BGC0000248,Streptomyces arenae DSM 40737,PKS,0.6488591090184715,4.774782276153564,4.480058670043945,BGC0003134,PKS,α naphtocyclinoic acid;fogacin,27
971,BGC0002892,Actinomadura  parvosata subsp.  kistnae ,NRPS,0.6483158275986961,4.6994555473327635,4.345636367797852,BGC0001484,other,kistamicin,63
972,BGC0000448,Streptomyces achromogenes,NRPS,0.6481347337921043,4.574647283554077,3.2679283618927,BGC0001652,NRPS,tomaymycin,17
973,BGC0001886,Claviceps purpurea 20.1,PKS,0.6468670771459616,4.423968505859375,3.266845703125,BGC0002493,NRPS,Secalonic acid B;Secalonic acid A;Secalonic acid C;Endocrocin;Clavorubin,16
974,BGC0002514,Streptomyces sampsonii,PKS,0.6461427019195943,4.718468570709229,4.150857448577881,BGC0002012,PKS,julichrome Q6.6,15
975,BGC0001398,Phomopsis leptostromiformis,RiPP,0.6455994204998189,4.823808193206787,4.722925662994385,BGC0001484,other,phomopsin A;phomopsin B;phomopsin E,21
976,BGC0000320,Bacillus cereus,NRPS,0.6454183266932271,4.633351135253906,4.398374557495117,BGC0001455,hybrid,cereulide,14
977,BGC0002409,Frankia sp. CH37,NRPS,0.6452372328866353,4.824327373504639,4.667257785797119,BGC0002532,hybrid,frankobactin A1;frankobactin A2;frankobactin A3;frankobactin B1;frankobactin B2;frankobactin B3;frankobactin C1,16
978,BGC0002653,Paenibacillus xylanexedens,NRPS,0.6439695762404926,4.6378098487854,4.152978420257568,BGC0002126,NRPS,macolacin,5
979,BGC0001950,Cylindrospermum moravicum CCALA 993,NRPS,0.6427019195943499,3.3860180616378783,1.303892970085144,BGC0001125,hybrid,puwainaphycin F;minutissamide A,9
980,BGC0002012,Streptomyces afghaniensis 772,PKS,0.642520825787758,4.661920833587646,4.150857448577881,BGC0002514,PKS,julichrome Q3-3;julichrome Q3-5,29
981,BGC0001588,Burkholderia pseudomallei 1026b,other,0.6421586381745744,4.783866214752197,4.591073989868164,BGC0000795,other,exopolysaccharides,20
982,BGC0002067,Penicillium oxalicum 114-2,hybrid,0.6417964505613908,4.2927933692932125,2.6166653633117676,BGC0003017,hybrid,atpenin B,11
983,BGC0002172,Fusarium graminearum PH-1,NRPS,0.6407098877218399,4.616674518585205,4.242950439453125,BGC0000306,NRPS,fusatrixin;fusapentaxin;fusaoctaxin A,8
984,BGC0001716,Xenorhabdus nematophila AN6/1,NRPS,0.6405287939152481,4.6773374557495115,4.261000633239746,BGC0001133,NRPS,odilorhabdin NOSO-95A;odilorhabdin NOSO-95B;odilorhabdin NOSO-95C,17
985,BGC0001090,Bacillus velezensis FZB42,hybrid,0.6394422310756972,4.420932579040527,3.7240757942199707,BGC0000290,NRPS,bacillomycin D,10
986,BGC0002712,Streptomyces yanglinensis,PKS,0.6394422310756972,4.720953941345215,4.541234493255615,BGC0000239,PKS,WS-5995 D;WS-5995 B;WS-5995 C;SEK 43,23
987,BGC0000226,Streptomyces griseoflavus,PKS,0.6394422310756972,4.701077270507812,4.46675443649292,BGC0000698,other,gilvocarcin V,27
988,BGC0000152,Aspergillus nidulans,PKS,0.6394422310756972,4.460797834396362,3.622007369995117,BGC0001776,terpene,sterigmatocystin,17
989,BGC0000080,Sorangium cellulosum,PKS,0.6385367620427381,4.649883842468261,4.547250270843506,BGC0000066,PKS,jerangolid A;jerangolid D,21
990,BGC0001917,Streptomyces nigrescens,PKS,0.6381745744295545,4.569559764862061,4.092259407043457,BGC0002477,PKS,5aTHQ-9i;5aTHQ-9n;5aTHQ-10a;STAMs-9i;STAMs-9n,15
991,BGC0002473,Acinetobacter bouvetii DSM 14964 = CIP 107468,NRPS,0.6381745744295545,4.299294137954712,2.790132761001587,BGC0002493,NRPS,propanochelin;butanochelin;pentanochelin,9
992,BGC0001951,Cylindrospermum alatosporum CCALA 994,NRPS,0.6379934806229627,3.3027174711227416,1.3200141191482544,BGC0001125,hybrid,puwainaphycin F;minutissamide A,9
993,BGC0000471,Oscillatoria nigro-viridis PCC 7112,RiPP,0.637631293009779,4.181253337860108,3.5474517345428467,BGC0001602,RiPP,viridisamide A,8
994,BGC0000051,Kitasatospora aburaviensis,PKS,0.637631293009779,4.690641784667969,4.400754451751709,BGC0001694,PKS,ebelactone A;ebelactone B,10
995,BGC0000686,Aspergillus fumigatus Af293,terpene,0.6374501992031872,4.424781560897827,3.8995587825775146,BGC0001776,terpene,helvolic acid,9
996,BGC0002422,Pseudomonas thivervalensis,NRPS,0.6370880115900036,4.682847499847412,4.514638900756836,BGC0000385,NRPS,histicorrugatin,13
997,BGC0002425,Streptomyces sp.,RiPP,0.6365447301702282,4.574505043029785,3.3119611740112305,BGC0001188,RiPP,stlassin,24
998,BGC0002719,Pseudomonas fluorescens,NRPS,0.6354581673306773,4.645742511749267,4.440337181091309,BGC0002071,NRPS,thanafactin A,9
999,BGC0002477,Streptomyces sp. CB00072,PKS,0.6350959797174937,4.5235217094421385,4.092259407043457,BGC0001917,PKS,thioangucycline A;thioangucycline B,21
1000,BGC0002369,Actinomadura rubteroloni,PKS,0.6350959797174937,4.495963525772095,3.1292612552642822,BGC0002140,PKS,maduralactomycin A;maduralactomycin B;actinospirol A;actinospirol B,22
1001,BGC0000367,Brevibacillus brevis NBRC 100599,NRPS,0.6345526982977182,4.44995608329773,3.1456806659698486,BGC0000452,NRPS,gramicidin,12
1002,BGC0002070,Saccharothrix espanaensis DSM 44229,PKS,0.6343716044911264,4.639595603942871,4.417182922363281,BGC0003134,PKS,SEK90;pentangumycin,23
1003,BGC0001650,Lysobacter enzymogenes,NRPS,0.6343716044911264,4.5174586296081545,3.8556160926818848,BGC0000335,hybrid,Le-pyrrolopyrazines,11
1004,BGC0001964,Cystobacterineae bacterium,PKS,0.6341905106845346,4.540441703796387,4.234708786010742,BGC0000120,PKS,alkylpyrone-407;alkylpyrone-393,44
1005,BGC0002548,Pseudomonas sp.,NRPS,0.6341905106845346,3.8964311599731447,1.8208115100860596,BGC0000398,NRPS,bananamide F;bananamide D;bananamide G;bananamide E,8
1006,BGC0000379,Streptomyces viridochromogenes,NRPS,0.6340094168779428,4.415568447113037,4.014558792114258,BGC0001448,NRPS,glycinocin A,43
1007,BGC0001188,Streptomyces sp. CT34,RiPP,0.633828323071351,4.502715587615967,3.3119611740112305,BGC0002425,RiPP,legonaridin,12
1008,BGC0001927,Streptomyces sp.,other,0.6334661354581673,4.57936201095581,3.8609061241149902,BGC0000266,PKS,A-94964,22
1009,BGC0000235,Streptomyces sp. W007,PKS,0.6334661354581673,4.523162937164306,4.1405558586120605,BGC0001386,PKS,kiamycin,20
1010,BGC0000344,Pseudomonas entomophila L48,NRPS,0.6332850416515755,4.460479640960694,3.8561973571777344,BGC0001980,NRPS,entolysin,29
1011,BGC0001218,Cordyceps fumosorosea,hybrid,0.6329228540383919,4.614131736755371,4.433770656585693,BGC0000959,hybrid,fumosorinone,6
1012,BGC0002912,Sorangiineae  MSr11367,NRPS,0.6329228540383919,4.587665653228759,4.424716949462891,BGC0000364,NRPS,sorangibactin B;sorangibactin C;sorangibactin A1;sorangibactin A2;sorangibactin D,17
1013,BGC0000354,Actinoplanes friuliensis,NRPS,0.6327417602318001,4.399758434295654,2.8907828330993652,BGC0000336,NRPS,friulimicin A;friulimicin B;friulimicin C;friulimicin D,33
1014,BGC0003160,Streptomyces sp. TP-A0584,hybrid,0.6325606664252083,4.433782768249512,3.1900558471679688,BGC0000837,other,Goadvionin A1;Goadvionin A2;Goadvionin A3;Goadvionin B1;Goadvionin A2;Goadvionin B3;Goadvionin B4;Goadvionin A4;Goadpeptin B,28
1015,BGC0002614,Penicillium shearii,hybrid,0.6320173850054328,4.553185176849365,4.310120105743408,BGC0002746,RiPP,subglutinol A;sesquicillin A;colletotrichin;metarhizin A,10
1016,BGC0000443,Pseudomonas sp. SHC52,NRPS,0.631836291198841,4.563190603256226,3.8874452114105225,BGC0002326,NRPS,thanamycin,11
1017,BGC0002122,Aneurinibacillus migulanus,NRPS,0.6316551973922492,4.620579814910888,4.467670440673828,BGC0002466,NRPS,gramicidin S,32
1018,BGC0000132,Streptomyces sp. UC 11065,PKS,0.6314741035856574,4.529403781890869,4.274965286254883,BGC0001374,other,pyrrolomycin,11
1019,BGC0001702,Saccharothrix syringae,hybrid,0.6307497283592901,4.477784967422485,3.3047077655792236,BGC0001694,PKS,nocamycin,27
1020,BGC0002330,Kamptonema sp. PCC 6506,RiPP,0.629844259326331,3.9565671920776366,3.1621289253234863,BGC0000619,RiPP,landornamide A,9
1021,BGC0001617,Stereum hirsutum FP-91666 SS1,terpene,0.6294820717131474,4.2866603374481205,3.4825284481048584,BGC0000670,terpene,hirsutene,17
1022,BGC0001148,Streptomyces cirratus,hybrid,0.6293009779065556,4.541134643554687,4.2741923332214355,BGC0001442,NRPS,pheganomycin,21
1023,BGC0000353,Streptomyces sp. MA6548,NRPS,0.6291198840999638,4.5370683670043945,4.179457187652588,BGC0000143,PKS,tacrolimus,3
1024,BGC0002953,Annulohypoxylon moriforme CBS 123579,hybrid,0.6285766026801883,4.532672882080078,4.2565107345581055,BGC0001717,NRPS,11'-O-desmethyl fendlerol,11
1025,BGC0001827,Sarocladium sp. 'schorii',PKS,0.6282144150670047,4.437703418731689,3.9275527000427246,BGC0001679,NRPS,xenovulene A,14
1026,BGC0002419,Acidovorax citrulli AAC00-1,hybrid,0.6282144150670047,4.186767673492431,2.6732542514801025,BGC0002420,hybrid,acidobactin A;acidobactin B,16
1027,BGC0001439,Streptomyces sp. CS113,PKS,0.6280333212604129,4.501517486572266,4.133843421936035,BGC0002140,PKS,antibiotic HKI 10311129;antibiotic A2121-1;cervimycin D;cervimycin C;cervimycin A,33
1028,BGC0001399,Aspergillus nidulans FGSC A4,NRPS,0.6276711336472293,4.376871967315674,3.172780990600586,BGC0000355,NRPS,fellutamide B,7
1029,BGC0002706,Myxococcus xanthus,NRPS,0.6274900398406374,4.331972599029541,3.6992311477661133,BGC0001518,terpene,saframycin Mx1,3
1030,BGC0002005,Xanthomonas oryzae pv. oryzae,RiPP,0.6273089460340456,4.459759664535523,3.495621919631958,BGC0000562,RiPP,RaxX,5
1031,BGC0002408,Collimonas pratensis,NRPS,0.6273089460340456,4.544591999053955,4.417918682098389,BGC0001524,hybrid,malleobactin X,15
1032,BGC0001205,Penicillium expansum,PKS,0.6271278522274538,4.511932849884033,4.350302219390869,BGC0003108,hybrid,communesin A;communesin B;communesin C;communesin D;communesin E;communesin G;communesin H,16
1033,BGC0002215,Endocarpon pusillum Z07020,PKS,0.626946758420862,4.077855205535888,1.0830636024475098,BGC0000057,PKS,HEx-pks23 polyketide,9
1034,BGC0001841,Amycolatopsis jejuensis,hybrid,0.626946758420862,4.315383100509644,2.4562065601348877,BGC0001878,hybrid,detoxin P1;detoxin P2;detoxin P3,4
1035,BGC0001346,Pseudomonas fluorescens,NRPS,0.6262223831944947,3.975566864013672,2.058410406112671,BGC0002548,NRPS,bananamide 1;bananamide 2;bananamide 3,8
1036,BGC0000818,Aspergillus versicolor,NRPS,0.6253169141615357,4.4603039741516115,4.19114875793457,BGC0000613,RiPP,notoamide A,18
1037,BGC0001560,Moorea producens JHB,hybrid,0.6242303513219848,4.548152446746826,4.483108043670654,BGC0000342,NRPS,cryptomaldamide,12
1038,BGC0002342,Myxococcus xanthus,hybrid,0.6238681637088012,4.4689051628112795,4.348578929901123,BGC0000120,PKS,myxofacycline C;myxofacycline D;myxofacycline G;myxofacycline E;myxofacycline A;myxofacycline F;myxofacycline B,9
1039,BGC0001843,Paenibacillus sp. M-152,NRPS,0.6236870699022093,4.208857727050781,3.708315372467041,BGC0001608,NRPS,tridecaptin M,4
1040,BGC0002544,Amycolatopsis methanolica,NRPS,0.6236870699022093,4.467025279998779,4.225895881652832,BGC0002532,hybrid,amychelin A;amychelin B,18
1041,BGC0001509,Pseudomonas fluorescens,NRPS,0.6231437884824339,4.060204553604126,3.1767029762268066,BGC0001980,NRPS,anikasin,9
1042,BGC0001895,Streptomyces sp. CB09001,PKS,0.6231437884824339,4.4681426048278805,4.073342800140381,BGC0000101,PKS,huanglongmycin A;huanglongmycin B;huanglongmycin C,20
1043,BGC0002543,Phialomyces arenicola,NRPS,0.6226005070626585,4.4693217277526855,4.392786502838135,BGC0001220,NRPS,acrophiarin,15
1044,BGC0000696,Micromonospora echinospora,other,0.6213328504165158,4.032900714874268,2.9045610427856445,BGC0000714,other,gentamicin,65
1045,BGC0001370,Streptomyces rochei,NRPS,0.6213328504165158,4.452053070068359,4.10504150390625,BGC0000399,NRPS,lipopeptide 8D1-1;lipopeptide 8D1-2,44
